Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount
801,-0.08284,-3.43023,1.232714,1.26936,-3.637605,1.163139,-2.433673,2.190682,0.796082,3.321317,-4.274761,3.307693,-0.128228,-0.679402,-4.45261,-2.17917,-3.174655,1.169205,0.305458,-1.140971,0.734521,-0.226519,0.0183,4.818734,0.854325,3.03144,4.177493,-2.890878,162.03
802,-1.66128,0.136379,4.638309,4.32643,-1.155894,-1.66345,-3.192424,-4.659587,-2.27485,2.126684,-0.941842,-1.864902,-2.329732,1.455475,-2.595748,4.430416,4.806825,-1.199898,-3.514593,-1.923238,-0.096417,-3.139175,3.512728,-3.096279,0.037998,-3.662526,-2.18414,-2.543963,161.13
803,0.891533,-0.526744,2.223853,-4.77834,4.668935,-3.456383,4.593631,-3.523854,1.888463,3.226075,2.54035,-0.322612,-0.355456,-3.443416,-0.142712,2.208464,4.668452,-1.00271,3.234527,-0.674867,2.165886,-0.083833,4.652501,-2.986422,-1.692038,3.387055,-3.956839,-2.792389,226.27
804,-0.684298,-4.485809,2.964101,4.704585,1.721089,-0.340957,3.069783,0.150746,-3.251395,-2.239076,-3.390062,-2.123008,-2.978837,-4.530897,1.514512,-3.266264,2.395894,-3.997686,-1.554143,0.640902,-2.755395,-1.754789,-1.505755,1.918159,-2.830457,4.302062,3.194884,-3.277836,86.32
805,1.948537,-4.429153,-3.3897,-4.382383,2.786712,0.419903,0.571158,-0.330966,-4.600002,0.101775,4.301281,-3.760109,2.259421,-3.225199,1.992958,-0.910829,-0.233774,-0.773879,3.004624,-4.145917,3.739275,4.180715,4.619366,1.24972,0.479584,2.131559,1.03228,4.688349,56.25
806,1.322892,-2.240875,1.595067,1.91279,-0.382034,1.535233,2.549892,3.796434,-4.570755,0.710956,1.23718,-0.68317,-3.75738,1.305985,-0.541154,-0.173753,-3.837397,4.711927,2.19484,1.856224,0.535729,2.153832,4.17196,-0.32141,-1.211361,-1.399459,3.136146,1.35024,96.3
807,0.309484,1.502913,3.095736,-4.239894,-2.872614,1.772038,-4.93525,-1.989757,4.399965,-0.945561,-1.266218,1.593612,2.943415,3.311846,3.383613,-1.227369,1.050534,4.128639,-3.490234,-2.160981,1.862439,2.44611,2.75715,1.483113,-0.387346,-2.225518,-1.940374,3.904623,250.8
808,0.004396,4.641476,-0.624881,2.383535,0.309537,4.300255,1.717075,1.186523,-4.607246,2.955196,-4.42586,1.138797,0.07798,3.679204,4.925996,-3.649473,1.566461,-2.839366,-1.927155,-1.731101,-1.92069,2.105261,-0.824377,1.030613,2.965611,1.041775,-4.320337,-1.425416,163.58
809,-1.579485,4.364541,-4.348566,-2.270532,1.893436,-4.307973,-0.383311,-0.03434,-1.708104,-2.013575,-3.887253,-3.379966,2.920465,-1.896888,-3.237476,4.069939,1.352703,-0.32285,-2.552859,-2.886597,-1.79517,-2.328213,4.759512,0.290768,-4.430815,3.797837,2.956699,4.361042,259.23
810,1.314066,-1.939987,2.136684,-1.086223,0.451688,-2.734206,-3.458971,4.82355,1.242099,-4.08148,0.770041,4.303995,3.759558,1.691322,-4.157703,4.061768,-4.255284,-1.318693,2.233225,-1.979913,-2.898119,-3.393037,4.250326,3.042863,-2.485178,1.464423,-3.188683,-4.300089,286.44
811,-4.281178,2.97757,-0.675627,-4.687258,-4.526646,-4.631961,-4.715628,-3.82827,2.911701,-2.626823,0.950337,4.010569,-3.526523,3.848323,2.89204,-4.11255,2.082918,3.973546,3.954348,2.935476,-1.953566,-3.33725,3.756929,0.744841,-1.899344,-1.194142,-4.414446,-1.121117,456.23
812,-0.499223,-4.507811,-2.029774,4.640781,4.747199,0.22788,3.105178,4.109295,0.929219,-4.846666,-1.774753,-1.157634,-1.421054,1.645633,2.265138,-1.202425,0.379774,-1.592311,-4.833332,4.564576,-4.22475,2.245277,-3.627625,3.500973,-2.036471,0.183602,0.241176,2.674673,12.06
813,-3.866657,-4.55861,0.638972,3.863917,-0.737732,1.113008,3.499738,3.879103,-4.920443,4.126889,3.38008,3.608038,0.367571,-3.690807,4.45758,-3.28577,4.817546,-2.677608,4.794704,-3.12575,-2.961143,3.63541,1.346421,-0.945391,3.149168,4.27373,3.579487,0.509763,380.31
814,1.36149,4.579217,-4.236979,1.265226,-1.548664,-1.870316,3.214096,-3.64084,-0.509883,2.689084,-0.495434,-0.765349,-4.243433,1.52887,-2.574295,-2.23276,-3.134775,4.565953,1.045997,3.348134,-1.386892,-0.378118,2.171584,4.762304,3.090058,4.255977,3.958333,0.823612,489.11
815,-4.15334,2.035556,-4.349793,-3.858277,3.943246,-0.316943,3.860163,4.855535,-1.937397,2.825818,0.633826,1.121889,3.392247,-3.635663,2.196454,4.388591,3.392263,-4.962189,1.033128,1.156098,0.314,3.198873,-0.928905,-0.115416,4.85228,-0.5078,-3.276598,-1.643859,458.88
816,-3.475592,4.757069,3.586536,-2.598443,1.414488,4.254227,-2.188868,3.971874,-3.484023,1.970074,-3.689,1.330694,-3.323487,4.489585,-0.915175,-3.579602,-4.295223,2.332783,-4.680594,-1.089641,-1.013072,-0.935415,4.213486,-2.344402,1.990076,2.964543,-0.367211,4.436419,61.77
817,-3.566516,3.430406,-4.443059,-0.716477,-1.031296,3.460459,2.177327,0.919621,0.712808,-1.961909,-0.355807,4.366379,0.169384,1.894266,3.971807,-4.736736,2.42296,-3.976307,3.082196,-1.167431,-1.603551,3.773327,-2.172229,-0.500502,-2.031468,2.267886,-1.9322,4.134459,254.79
818,3.684454,1.357853,-3.336042,2.126783,-3.714654,-2.508574,-3.823665,-3.476126,-0.291834,3.964781,-2.214423,-4.528658,1.814362,-0.349313,0.148834,3.203081,-1.620163,-4.543558,-3.903877,0.340864,2.424774,3.538119,-2.972537,0.708507,-4.906647,-4.663685,3.765543,3.251054,464.85
819,0.264205,-2.534573,0.120383,4.657044,-3.991346,-1.698896,-0.620007,4.85323,2.096808,-0.55005,-2.984295,-3.547765,1.676927,-2.252678,-4.596636,-1.732456,-3.246557,2.134564,-4.732154,-3.000186,-2.849974,-1.468499,0.058225,-2.553594,-4.624729,-0.927834,-3.481056,1.387512,487.41
820,-1.418974,-4.433937,4.041225,2.091016,4.046789,1.886734,-1.901325,-3.538039,-1.356829,0.304833,-2.997313,-4.604796,-2.24387,3.349472,2.800099,-4.963054,1.075054,4.68274,-4.348694,-3.493225,1.697514,-3.38021,0.886521,-1.272911,4.289986,-4.221298,1.555971,4.114497,265.77
821,-1.547897,2.602166,0.443946,3.653151,4.169874,-0.107017,-4.076262,-0.801327,3.75305,1.599685,1.167269,1.056136,-3.983088,-3.330449,1.156984,-4.535824,2.057213,1.381948,-2.109925,1.57595,1.304751,4.973131,3.634432,4.242553,-0.982807,-2.215452,0.415499,1.895233,11.38
822,-2.540778,-4.89151,-2.187012,-4.568006,1.367039,1.901539,4.771429,-3.348572,-1.054214,-1.807648,-2.361683,4.937186,-2.443013,4.188537,4.138268,-1.759689,-0.770059,0.778737,-3.119706,2.357099,2.468809,-1.688651,0.578432,-0.673527,1.362682,4.728425,-1.090682,3.763697,260.88
823,0.550917,0.748646,3.110849,-0.193188,-0.420408,0.503264,3.977954,-2.162479,-0.553418,3.320585,-2.98388,0.743587,-2.178302,2.729839,4.428898,-4.804976,-2.078178,1.0112,0.679637,-3.640579,0.939506,-3.776814,-1.930622,-2.106104,4.986661,4.922784,4.324619,-2.641536,181.84
824,-2.211627,2.061596,0.13669,-1.159495,3.262056,-2.074299,-0.354585,4.927348,-0.238364,1.230145,-1.115727,2.357472,3.806207,-4.01213,-4.646401,-3.099629,-0.990302,-3.960634,-1.081903,0.909831,4.605981,-3.307881,2.415862,-1.020844,2.988562,-2.090363,-3.651361,-2.642716,4.73
825,-3.919206,-3.199773,-3.871002,-0.715946,3.528074,2.379381,-3.818684,-0.865286,-1.843312,4.368394,-2.319785,2.787707,3.923651,-4.755785,3.679379,0.962216,4.294169,4.377346,4.097033,0.5628,1.277927,2.62123,3.876517,0.04375,-1.608019,-2.12069,-3.048769,-0.051653,460.77
826,1.963987,-1.884296,2.642455,4.336802,-4.582725,-1.947234,-2.357465,-3.927302,-4.907483,0.867951,0.290501,0.985464,-3.080773,-3.051476,-0.322879,-4.635948,0.121449,-0.530231,-3.986003,-0.142031,-1.509128,3.207306,1.240323,-4.363373,2.822812,3.297073,-4.892336,-0.979675,261.66
827,-1.48781,4.084045,-3.295357,4.444989,1.702581,3.782925,2.233475,-2.200615,-4.389524,4.306072,-0.741094,3.896439,-0.233497,1.898685,3.976236,3.200431,-1.010195,3.803731,1.47513,4.965831,2.046397,-4.976372,-4.111236,4.328199,1.467299,-1.237253,0.213072,-3.417133,410.03
828,-1.311941,-2.219699,1.206586,-1.249164,-1.898263,0.979466,4.205115,-0.815263,-1.638438,1.652679,-1.154423,2.142753,-1.626877,-1.645844,-3.920704,2.176942,2.66214,2.251341,-1.015343,2.087718,-3.962211,4.980746,-0.136254,-0.034434,-1.476239,4.625511,2.254005,-4.482339,186.81
829,-2.647565,-1.062707,-4.050686,-2.686712,1.43304,-0.31569,-2.860763,-2.518316,-4.27808,0.183522,1.483013,0.574917,-4.278014,-4.468292,1.755955,0.417035,0.394912,3.283338,0.059405,-1.372554,-4.336114,4.441985,-4.077059,-4.951324,-2.460688,1.718578,-1.143959,-0.361734,344.64
830,-0.033425,-2.49271,1.252193,1.46724,3.83137,-1.540101,2.395517,3.509332,-2.764041,-4.945422,-0.12013,-1.032394,-1.013575,-3.049865,0.955054,-2.641081,0.608133,-3.283726,4.897404,0.807708,-3.863194,-4.988788,-2.684319,3.241125,-3.325571,4.627738,4.307581,2.393716,434.28
831,-3.645865,-3.583292,3.054513,-4.92513,-3.850103,4.210886,-1.23895,4.825788,3.888166,4.435718,0.00196,-4.018458,1.396886,1.894747,-1.104212,2.718077,-3.992245,3.90508,-4.150249,-4.988334,-3.76594,4.829176,3.387462,3.144599,1.294963,1.247038,4.033683,-0.531892,373.38
832,2.135538,4.473263,3.752515,-3.704758,4.198212,4.377929,-2.98465,3.385426,0.523229,3.726987,1.134665,2.806429,-4.634952,3.863135,-4.52306,-4.148748,-0.446256,-0.659589,0.578223,2.089764,-3.49954,-1.122821,2.052889,4.229795,0.774372,-4.870605,-2.64832,3.500036,305.99
833,0.814533,4.356171,3.672253,2.586641,-2.090355,-1.253087,-3.253944,2.913859,3.288117,-4.857894,-1.476919,-0.659154,4.002186,-2.224953,2.313811,4.2792,-2.748076,-1.000877,3.136822,3.343471,3.413617,-4.518051,-1.71413,-2.006384,-1.915489,2.622294,4.837177,4.206864,228.57
834,-0.631994,-1.176614,0.604567,1.5922,4.158851,-2.274126,2.722303,2.99028,-2.944039,-2.557164,3.553265,4.055788,-3.941616,1.145565,2.851454,2.851044,4.785583,1.47106,-4.524157,-3.053632,-2.415705,-2.514222,-4.73133,-4.571048,3.979364,-2.443581,-1.901982,-4.063915,302.5
835,-1.905109,-0.797851,-4.462618,-3.341607,-3.488172,1.924933,-3.628186,-3.454674,-3.738702,3.799502,-0.606966,-2.041665,-1.696833,-4.207734,-2.482969,-3.900203,3.527718,3.438699,0.809053,-0.248487,0.257655,1.285312,2.529608,-1.233417,-3.494184,-4.357392,0.109939,3.644124,488.29
836,3.001725,0.700237,1.023125,-2.623159,-3.211347,1.714991,0.984086,3.315814,1.200254,1.129248,-4.345459,-3.5415,-0.106252,-4.210239,-2.698203,2.857886,0.958568,1.011268,1.438742,-4.74741,-4.671982,2.340104,3.488222,2.473537,-2.588601,-2.245423,-4.588677,3.972579,33.8
837,-0.931472,0.580175,-3.712921,-1.42849,2.679333,0.277824,3.164599,0.220319,-4.362305,-2.227625,4.005707,1.414466,1.204418,3.983019,-2.009754,2.981347,-1.296634,3.56095,4.507267,1.56954,4.247099,2.520847,0.670318,-3.526848,4.606543,0.048733,3.319259,-3.703041,111.43
838,0.31286,-2.268476,0.765705,3.838221,-2.463066,-4.090788,-1.688658,-1.473341,-4.405968,2.659007,3.555644,0.21838,-2.027639,2.637603,-1.636951,4.841345,1.50043,0.070491,2.893155,-1.068645,4.345324,-2.693881,2.876306,-1.755721,0.617495,4.175428,2.93908,-4.908765,99.82
839,-2.891532,-2.157291,-3.812786,4.053673,-2.882304,1.559326,-3.078754,-2.190347,2.369017,-2.031239,-2.746446,-2.282501,0.651691,-0.14404,0.099652,2.142528,1.107227,-3.874366,0.306145,-2.753609,-0.952837,4.555031,-1.308564,-3.993494,0.690011,-0.956018,4.46976,-0.576653,427.26
840,-0.318083,-1.278525,-2.909839,3.813232,1.671793,0.566293,3.900476,2.776002,3.714598,0.153648,3.108808,-1.55773,0.641402,-1.480682,0.310162,3.516707,-1.973034,3.536239,-4.909667,0.042556,1.698967,-4.402786,-2.251279,-2.674224,0.522187,-2.454084,-1.7799,3.430437,142.45
841,0.859173,1.414387,-1.312111,-3.564379,4.686982,3.840585,-2.165656,-0.519998,1.991817,-2.914522,2.961615,2.927726,3.635155,4.235394,-3.54106,3.598329,3.286088,-1.543962,2.681517,-0.755801,-3.252204,3.148112,-0.016772,-2.800143,-1.444499,0.689443,-0.950346,-1.889525,225.0
842,3.620973,0.872914,-3.418727,3.981022,-3.659759,1.602836,1.619112,3.815836,2.100981,1.022178,-4.789713,-0.088627,2.998735,-3.836381,-3.328195,-0.718378,-1.341427,-0.874541,3.121853,3.857503,3.406448,4.091616,-1.575842,-1.855121,1.967962,3.040631,3.091809,-3.008113,460.01
843,3.253921,-1.854767,-4.05654,-0.453818,-4.60281,-0.466872,-4.028035,2.894166,4.579618,4.407577,2.167697,-1.357392,2.338866,-0.527485,2.498561,1.022178,0.932801,-2.234199,2.025533,3.638651,0.134134,3.583383,-0.636938,-1.223487,2.201785,2.152674,-4.679298,-1.037273,435.75
844,-2.636599,1.980147,-0.331409,-1.787415,0.4668,2.083186,4.9955,2.945233,3.926862,-0.625598,-2.01328,0.559476,3.845111,-1.936421,-1.798292,3.732197,1.379709,4.542279,-1.492291,-2.230552,1.236755,4.879796,4.35992,-4.676514,3.046117,3.27315,3.962936,4.922822,326.17
845,-1.850917,1.566054,-0.049539,0.333405,-0.244591,3.203933,2.80598,-4.944655,1.24097,-4.9307,-1.906835,-0.349345,3.084451,-3.504685,-2.01101,0.095629,-0.190686,0.277551,-4.170075,1.984567,2.293982,2.539283,4.63554,1.135476,4.429341,-3.576016,4.551509,1.992748,453.54
846,-0.411032,4.524947,-3.50652,1.584286,-0.698191,-0.551663,-4.081368,4.564043,2.551558,1.089643,4.527796,-1.375145,-0.930302,3.965065,3.273308,0.736868,-0.397696,3.961113,2.958967,3.970219,-3.367382,-0.164495,-0.690952,1.059688,2.266838,-2.010001,-1.777103,3.902037,291.22
847,-3.80613,-2.300525,-1.35134,0.359354,-3.512217,-2.122727,3.792158,-4.156858,1.373605,3.109891,2.771598,2.538519,-3.682757,3.723498,-4.944741,4.254765,-3.230358,-0.458484,4.839238,-2.27912,0.34623,-0.011727,-4.598035,-2.46859,2.218234,4.283287,1.488545,4.08643,411.81
848,-4.174114,2.508741,0.512554,1.329683,-1.016077,-3.244609,-2.004147,-2.765667,-3.095374,4.27,0.648453,-4.536873,0.634954,3.222239,-1.162817,3.609332,0.713,2.318499,1.794828,3.295414,-1.287319,0.675509,3.991867,-1.676684,-3.267706,2.120388,2.942385,1.217621,419.11
849,-1.960518,-2.99163,2.722054,1.848163,4.938014,-4.068898,-2.618342,0.154457,1.796657,3.694977,-1.821888,3.707235,0.218393,-0.289431,-3.47399,-1.992915,-1.405856,3.298979,-3.085777,-3.482628,-3.880444,1.178687,-3.826626,-0.140875,3.585164,0.757915,0.99983,-3.964872,123.64
850,3.410567,-2.241154,4.060386,-2.388728,2.873866,-2.332286,4.662505,-4.794735,1.244012,-2.548773,-1.182989,4.315999,-4.163137,-1.823397,3.639472,-2.844334,-0.909997,-2.714637,-2.910476,3.230651,1.284085,1.697666,-1.680258,0.25768,4.362708,-0.176431,2.693221,-3.671647,91.6
851,4.960575,-4.726829,4.848566,1.293208,-1.149561,4.060951,4.730171,-3.863007,2.282136,0.341529,1.669503,0.922562,4.40713,2.154725,1.101553,4.275316,0.857742,3.039414,-0.466104,3.69902,0.830693,1.137445,0.255418,-3.955634,3.429276,-2.962505,1.970654,0.137492,45.4
852,2.531065,1.016968,-0.629931,-1.862738,-2.303771,4.61616,2.894136,3.716551,4.938935,4.227468,4.226129,4.862102,-1.753779,4.96783,-1.593268,0.676174,-1.782598,3.142067,-0.363179,-0.53441,-0.666693,-0.845869,-4.746015,1.291724,3.531573,-3.819909,-2.141995,-1.245053,460.34
853,-4.162843,-0.164887,1.892517,2.547023,-0.517275,-2.911229,-3.153799,1.344723,-1.978848,0.492122,1.498545,3.846503,-2.141112,0.127611,-2.098214,-0.765744,1.83798,-1.612275,1.541387,-1.833287,1.86946,-4.099224,-1.087488,-3.407284,-2.782895,-1.922672,1.652456,-0.031405,409.69
854,-2.323191,-4.388001,-2.153731,-1.906881,-2.086048,-2.802127,4.354497,-2.163807,-1.842954,-4.880638,2.214118,1.384039,-0.325911,1.722627,3.100116,4.415329,0.402539,4.387912,0.282128,-3.057954,-2.701351,3.878998,-4.541345,1.40913,-4.754977,-0.758159,0.771878,2.110202,255.41
855,0.559088,0.143093,-1.26504,0.325928,3.064011,-3.327787,1.415698,1.527496,0.4177,-2.168525,-1.986658,4.445246,-0.213952,3.606828,-2.339285,-0.712158,2.120209,-3.219775,0.962866,-3.167067,1.546945,0.916915,2.87226,-4.553244,-3.612651,3.500836,0.124404,-0.452479,211.58
856,-1.795792,-0.774055,-4.960971,-1.948899,-1.364397,-3.471938,2.688751,-3.883712,1.888101,-0.424382,4.436141,-1.796108,0.506935,-3.446515,-4.393444,-0.786408,2.977703,3.684164,-1.591174,-0.32835,-2.417325,3.157522,-1.290246,-0.003422,0.216351,-2.971194,3.282691,0.334944,101.69
857,-2.509156,-3.689502,-2.68406,-1.998409,2.4722,2.748887,-2.289846,-4.790046,-3.759721,-4.301661,-1.225396,-4.042149,4.18491,-1.723653,-0.313869,0.832703,1.627258,-4.251153,2.514762,-3.542732,4.700029,1.132589,-4.275798,0.005021,-1.140529,-2.748183,0.18674,-2.330733,129.23
858,4.042985,1.720419,0.870024,-1.012646,4.687346,-2.481229,-2.093775,0.308192,-4.798537,4.887578,-2.130573,-2.918234,4.001389,0.286743,-4.528285,-0.876834,4.898189,3.46323,-3.8164,2.197778,3.627122,-3.33819,-1.491557,1.452078,0.431381,4.833845,1.481023,-1.087337,202.11
859,4.470507,3.776308,-4.856121,1.111495,2.743444,3.231411,1.750399,-0.843379,3.746146,-0.600957,1.781839,-2.035153,-1.834637,3.015349,-0.965943,3.60802,0.336193,2.349161,-1.101519,4.921453,1.762048,-0.47114,-2.942785,-0.777305,-3.766518,-2.656176,0.139065,4.303222,109.14
860,1.937319,-1.370512,-4.132338,-2.689158,4.298947,0.878242,1.684614,1.336862,-4.210902,3.420568,2.491001,1.390915,-3.3995,-1.106266,2.362523,3.048686,-0.817114,0.170661,-0.227014,1.402452,4.583915,-3.018009,-2.266044,1.232628,0.572924,-2.601784,0.853532,-2.224462,119.76
861,-2.337839,-3.98227,-1.959068,-0.7293,4.051944,3.825424,4.745225,-3.8188,-4.066557,-4.467177,2.224292,-1.475208,-1.677337,0.44127,-1.049193,3.452065,-0.629115,-1.685979,-4.374691,2.050092,4.822681,0.681949,0.631935,1.273988,-1.565839,0.392858,-4.508581,-3.871573,357.37
862,1.30758,-3.124328,-3.659997,-3.437637,2.785289,4.532113,-1.815772,-2.225721,-1.572784,1.310804,-1.112517,-0.859122,4.387498,0.998388,-3.687274,4.742624,4.043437,-0.456146,-2.711913,0.140321,3.005432,4.442789,2.733437,-3.007826,2.448887,-3.31243,-1.4752,3.677767,401.51
863,4.436372,-3.54116,-1.242502,4.750758,-2.931114,2.94363,3.10003,4.833867,-3.275845,-3.555814,-0.883784,0.953703,-4.518536,-3.050638,1.783359,-1.211456,4.591875,4.188832,-1.265099,2.23291,-2.975626,-2.901897,-1.827274,-2.927073,0.07064,-4.634182,0.653816,0.846022,473.63
864,-2.598899,1.907771,-1.090801,-3.874829,4.370666,1.380456,-1.652692,-0.403405,-1.388175,3.282758,-4.68339,0.8079,-3.812229,-2.965037,2.160852,-0.677393,1.546936,2.492098,-3.659466,-3.496122,3.926733,-3.725578,-1.101018,-3.576889,1.811491,0.659567,2.705326,-0.73587,62.1
865,2.664938,3.085817,-1.316667,-4.983712,-3.126954,1.909525,-4.072858,-0.717906,3.587618,-0.205244,3.96196,-0.863395,-1.172797,-1.515053,4.584743,-4.234054,-4.331526,4.983821,-2.662455,4.061892,-3.090343,-1.683385,3.154637,-3.272397,-1.614478,2.577518,-0.377363,-4.487173,88.79
866,0.180624,4.392016,-0.263642,-0.321497,4.527477,4.158768,3.128989,0.14509,-0.35389,2.226418,3.039176,1.625528,-4.809287,-2.401665,1.878394,2.590356,-4.345266,0.129061,-4.814953,-2.113436,-1.251232,0.90934,4.168664,3.436988,4.972029,-3.619094,-3.970462,-2.182038,460.03
867,-2.823994,2.67612,-3.157441,1.311152,0.346565,4.184998,1.508539,3.449015,-1.397465,2.301666,-4.326678,-3.85153,-2.65717,-1.152813,-0.853419,-0.563735,2.259115,4.42706,3.176525,2.316126,-1.562242,3.358881,-2.127987,-3.356765,3.311946,4.131773,-4.104568,1.674558,63.36
868,0.803283,-0.651763,-4.294915,3.711724,3.665127,1.219745,-2.061989,4.08754,-0.147244,4.913629,4.23958,-3.02513,0.220665,-2.302664,3.223043,-2.561362,4.490314,-0.83304,3.524277,0.386653,-1.427699,4.651609,2.329591,2.0483,-2.16864,0.726383,0.184303,3.820013,186.9
869,2.384226,1.835972,-2.949515,2.658855,3.910287,-0.473336,-4.366416,0.946441,0.552269,3.574395,-0.957957,-2.730661,-4.875542,-3.902731,0.519187,0.719628,-0.229362,4.924008,4.895279,2.358839,-3.517662,2.326476,2.480267,0.436183,1.253877,-2.057534,-2.238879,2.379033,241.48
870,0.704298,-1.786445,1.720202,-2.027794,-3.222929,3.233894,-2.805224,-4.892002,-2.900694,3.476334,-3.271647,-4.760178,4.210108,2.726322,-3.594153,-2.306286,-2.326635,1.530648,-0.137539,4.058496,-2.276284,-0.675583,-4.376866,3.629693,4.786976,-4.717856,4.206204,-3.309329,270.71
871,3.520017,-1.280507,0.437875,3.122981,2.041192,-2.660774,3.425881,4.335521,-4.898731,-1.001968,-1.828331,-0.536848,1.552938,-1.754961,0.746244,3.610395,4.029781,-3.024321,-1.784566,2.062479,4.608041,0.582141,4.443835,-1.022969,2.360035,4.323964,-2.194283,-1.582458,367.62
872,0.805889,-4.423908,-3.860071,1.003105,-1.243125,-2.61995,-0.997896,-4.553231,-0.376782,-0.747124,-4.890203,-3.924522,1.02943,-1.85885,2.075901,4.817497,3.987709,0.574747,4.646757,4.072759,-1.516759,-1.747197,2.765436,-0.192749,0.109354,-1.615786,-4.300658,2.364128,489.75
873,0.558797,-4.692904,0.893721,-4.985706,4.484787,0.888826,1.779415,2.802106,2.978455,2.212798,0.486866,-1.252246,2.72028,-3.055539,3.028895,-2.018956,-1.522382,-4.797662,-3.46591,-3.65882,4.312066,3.491691,2.667026,-2.672048,-3.311461,-0.992747,-3.110631,-1.540638,339.75
874,-1.04388,-4.727183,2.452156,2.145867,3.062627,3.428441,-3.649671,1.993334,4.904447,-2.979406,-1.562582,-0.044237,0.519921,-1.159737,-0.562406,-2.786765,-3.230416,-4.295855,1.406988,-3.755036,-1.890531,-1.512669,-0.190194,1.862,1.979124,2.353741,4.574435,1.498119,124.36
875,4.541504,3.799172,-2.16699,-4.864083,3.876171,-1.00428,0.628497,-1.735612,-2.854739,-1.218633,4.346967,-3.083181,-4.799801,-3.363964,-3.50149,0.976815,-1.336528,-2.930476,-3.276837,-4.096848,-2.018369,-3.370322,1.313614,-1.652476,-3.979596,-4.121347,4.29766,2.779147,23.35
876,3.953242,-2.85499,2.729982,0.719958,-0.609359,-0.016302,-3.092484,-2.913338,-3.095708,4.955322,-3.188544,-0.892107,-0.329765,-0.275464,-2.384451,-4.862784,-4.718108,2.282523,2.348195,1.496678,0.851685,-2.294764,4.724673,3.386578,0.740053,-1.067143,4.368489,-1.980204,7.47
877,-4.657539,2.435483,3.905677,2.088591,-0.005903,4.640435,2.298879,-0.81195,2.375757,0.486009,-0.200378,-0.122019,-4.374942,-1.33236,-1.748416,2.057892,-2.275464,3.869176,3.4081,-4.134584,4.218475,-1.984151,-4.072195,4.64547,-4.932645,4.395635,-3.143091,-1.268678,135.63
878,1.961665,-2.838345,-2.333341,-0.041692,-0.204595,-4.868117,2.716654,-1.574114,1.52742,1.582621,3.398448,4.321765,-3.524151,-2.658928,4.849186,4.140521,-0.601222,-2.978248,-2.372578,2.456151,2.801004,4.082701,2.600765,1.643123,4.451235,-3.733429,3.62854,2.488614,225.81
