Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount
264,4.407736,4.593519,-3.458611,1.154454,4.115379,3.073074,-4.326627,0.973252,-3.297707,3.778113,4.721495,2.159377,1.665683,4.14857,-4.404359,4.480201,-3.481326,-3.080788,-3.654852,3.674666,3.4635,-0.689165,4.837293,-0.190125,0.184647,-3.228933,-3.657263,3.409612,339.12
265,0.062217,0.394124,0.358255,4.413065,-0.893787,-0.691523,-3.844123,3.866427,1.744927,0.194642,-4.359857,-4.139824,-2.611396,1.095893,-0.019437,-4.890038,-3.811005,0.076269,3.654109,-1.323106,0.833319,-0.691508,4.915739,0.148232,-3.541102,2.223429,2.450584,1.85007,88.75
266,4.023192,1.538467,1.595667,-0.614286,4.151364,1.640322,-0.402791,3.412573,-0.838062,-4.977838,-0.727541,-2.554044,1.129215,-4.156755,1.051575,-3.919701,-4.465491,-2.394292,-0.882317,2.961141,-1.821037,2.86012,2.882062,3.58378,0.027999,4.95786,2.62485,2.920667,299.57
267,-0.693333,2.268914,-0.349163,4.594285,-4.740277,-0.673372,0.371641,0.784004,-4.656652,0.698337,0.215013,-3.921752,-1.933943,4.595564,0.020797,-4.035949,4.906939,-1.143325,2.6713,0.56504,-1.222078,-2.005248,-2.692497,-2.291706,-3.898961,-3.855105,0.958625,-3.237512,10.14
268,-4.183151,0.446788,2.415968,-2.586542,1.417898,-2.902196,2.901722,1.581,1.229051,0.289168,-3.535309,-1.559394,3.565429,-1.385987,-3.352739,-1.86826,0.435419,-0.440077,-0.882649,4.662944,4.54088,3.826836,-2.035813,-3.339821,-1.280106,4.034151,2.400676,4.265376,18.52
269,4.86987,3.092242,1.48277,-1.589903,0.98586,-2.923652,-0.573857,-1.191795,-0.330621,2.132782,-1.257206,-4.644954,1.818113,4.243637,3.106072,1.433825,2.351194,2.682435,4.672089,-2.19709,-1.863613,3.78568,-1.863989,-2.480183,2.763615,-0.959393,4.373367,1.93299,215.03
270,2.495355,3.635068,-4.799542,-1.568897,-1.409192,0.491791,4.570004,0.895552,4.913741,0.073732,-4.614635,0.148945,-4.598539,-2.435601,-4.747127,-0.042382,-4.756067,-1.942697,-1.868957,0.549719,4.96482,-3.459168,-2.5191,-3.147385,-4.780367,0.778754,4.554435,-3.955031,1.64
271,-0.431695,4.844294,3.182476,-4.348065,-3.934237,2.419283,-1.337927,2.704542,0.809683,2.777862,3.897705,2.127467,4.9076,1.143194,2.849748,1.421321,4.81478,3.223315,-3.570999,-4.658093,-4.732444,-2.173786,-2.361525,-3.816935,-0.329311,4.738321,-0.48709,-4.491084,212.93
272,2.574295,1.983998,0.145285,-4.895688,-1.160719,-1.347537,1.628507,1.433605,1.007039,-4.67768,-4.599208,-0.352305,2.320695,1.584386,3.542788,4.758704,0.862661,-3.635423,-1.807742,4.832389,2.168016,-2.247718,0.745982,3.475823,-2.733015,-4.10933,-3.050639,-1.397784,383.65
273,0.750113,1.741702,-4.248868,-4.227332,3.303531,-2.923172,4.243429,-0.910735,-4.166153,2.237494,-2.68726,-4.717878,2.408257,-3.322491,2.499963,4.684581,-2.649874,-0.787874,-0.835427,2.539813,-2.857322,-2.132087,-3.166325,1.790155,1.728374,-1.908162,-1.567037,-1.875901,171.89
274,2.730549,1.672088,2.940818,-1.201807,2.70705,3.631387,4.040057,0.504091,3.96171,2.02779,4.247231,3.306047,3.891101,3.662906,-2.921796,-2.128658,-0.537862,-4.692353,0.522401,-4.890965,-2.807484,3.636466,-2.28734,2.650954,-3.804027,3.81989,-0.79335,-0.42384,498.16
275,1.39879,-3.969462,-3.979687,-3.391464,-0.059807,-2.639766,3.103158,-4.914633,3.268406,2.488211,4.719561,2.0605,1.236553,-2.771913,-3.165708,2.169459,0.461759,-1.871848,-3.703099,-1.761447,-4.279392,4.098589,0.149495,3.33439,2.692035,-3.099133,4.964674,1.68969,158.97
276,-4.827312,-2.161204,3.037347,-1.215385,-2.481261,-1.152108,-4.481804,1.153078,2.770878,2.485479,2.384067,3.871386,-3.446467,-0.720112,2.544862,3.393446,-3.367047,0.255973,-4.857491,3.896563,-0.285985,-4.913531,-4.047526,1.544648,-0.722461,-3.356198,-4.38684,0.507137,320.83
277,4.747158,-2.244715,-2.247173,4.091031,-3.509464,2.358482,0.0062,3.043165,-0.462998,3.641578,-3.535946,1.417802,-0.441766,2.494412,-2.668973,0.32283,3.71149,-4.685959,1.221149,-2.238874,0.441695,3.715328,-3.770488,-1.817314,2.434143,3.399624,-3.669738,4.766006,497.58
278,4.868082,-1.644013,-4.692972,-4.211421,3.049451,4.633156,-3.257472,1.691162,-4.073622,-2.823504,2.465215,-4.679624,0.851553,-0.247263,1.268315,3.934688,-1.219193,4.281645,-0.480522,0.196138,-2.924985,-3.398854,-1.455063,-3.279648,-3.492215,3.320636,-3.77262,0.838381,371.12
279,-2.04231,-2.247089,-1.495363,1.709054,1.862284,-2.260888,-3.934066,2.998642,4.627414,-2.504767,-1.343477,0.744451,4.204264,4.435479,-2.91151,4.097025,4.295422,3.933429,-0.463946,-1.842319,-1.660585,0.675326,1.894423,-4.862267,2.933196,-2.50231,1.870885,-1.433521,129.67
280,-1.301043,2.145255,0.240998,1.130859,4.65974,3.411054,-1.324208,-3.874233,0.614794,3.670555,2.941499,2.920041,-0.064866,3.32422,-0.626463,0.886206,-0.249956,1.183631,3.408778,-1.112253,3.327654,-3.100085,2.407774,-2.960527,1.255227,-4.126707,-1.436037,-1.673819,231.34
281,1.061218,-0.766699,0.18255,-0.77337,1.348922,0.37737,4.743272,-0.857302,0.773623,-0.950301,1.189334,-3.804436,4.747111,-4.33037,0.266645,0.782515,-2.895143,-1.563687,-4.706153,-4.267275,-3.973861,-3.475061,3.435829,-4.040179,4.467979,2.334882,-3.623781,3.385729,328.72
282,-0.443933,4.539504,3.030535,3.120917,2.327017,-2.02406,3.182878,-4.19878,3.9847,-3.931297,-3.202322,-3.124553,-3.163594,0.363829,-2.861548,-0.042091,-0.164338,3.069823,4.144268,-3.200561,-0.72982,-0.767547,2.583239,-0.929373,1.082817,-1.905996,1.299081,1.052066,381.7
283,4.024462,1.466685,-1.307267,-3.367255,3.659077,3.536815,0.659257,4.614409,3.507401,-1.602945,-4.204613,4.149079,-3.646038,4.954855,-0.087121,3.913922,-4.672364,0.056515,-3.187009,2.981062,1.482141,-0.639496,-2.854687,-2.232178,-2.856587,-3.883672,3.515253,-1.658169,391.35
284,0.350074,1.460262,-3.945982,-3.189498,-4.731031,-2.764161,-2.148252,0.100512,-3.021946,-4.726742,4.435683,0.431701,-1.009624,-1.5946,-4.007649,3.816825,0.103055,-2.684977,0.2326,0.353052,-1.626378,2.94653,1.238365,-3.910875,0.230142,-3.485633,1.88602,-2.209499,123.42
285,1.985667,1.174134,0.125052,4.415616,-1.0874,1.858681,-4.004493,-4.716723,-2.327944,2.150455,4.848347,4.253446,-0.684778,1.424948,-1.927651,-0.330804,-1.192703,-2.12131,3.897896,4.819261,0.623974,-4.755688,-0.001784,-3.405618,1.922151,-4.736875,3.897221,4.487677,52.83
286,0.777821,-2.761668,3.640374,1.266216,4.991348,4.803965,-4.836309,4.942639,1.256948,0.615899,1.728345,4.1312,2.308265,3.012258,-4.691397,-4.929133,2.604714,-1.810368,-2.59447,-2.197092,4.915012,0.714641,-0.670549,2.463458,-2.196955,0.425586,4.336614,-1.103767,400.41
287,4.088903,-1.502091,3.74043,-0.164918,0.189754,-0.656326,-4.987259,2.831069,-3.42821,0.6749,-1.228145,-4.436866,0.453208,-4.198944,-4.147988,4.740689,-4.423158,1.510626,4.636436,-3.310158,-1.572414,-1.031033,-4.866805,-3.462784,1.222718,1.051957,-2.175199,1.145394,153.63
288,-4.776775,4.98347,-0.472465,-2.664064,-3.296893,-3.162363,4.0519,-2.638969,1.125133,-0.26983,-3.310456,-3.331845,1.850889,-4.522004,1.055032,-3.375047,0.790231,3.272838,-3.841261,0.407363,4.118599,-4.363512,1.120989,1.868445,-1.140039,-2.430757,-3.441458,-1.262829,369.41
289,-1.808661,3.887231,-3.380681,3.705513,-4.154127,1.913162,2.086264,1.038916,-4.324087,3.206335,4.701622,-4.42917,4.45944,0.569782,4.616291,-0.352112,2.595476,-2.740706,-2.374304,-0.799602,-1.53757,1.667488,3.281535,-4.294512,3.047512,0.972829,0.855445,4.412441,335.73
290,-2.752023,4.821005,-3.14256,-4.201161,2.921096,4.013896,-3.057472,-0.735205,1.311521,-3.102426,1.874019,4.493032,-0.572674,-4.410365,-2.857423,0.345365,-1.069481,-3.21027,-1.815964,-2.811544,-4.723037,4.898363,4.174351,0.613462,0.671359,-0.845527,4.242801,4.318984,188.29
291,-1.939725,0.828458,-1.038209,0.463348,-3.310525,-4.675621,-0.991936,-0.820794,-3.423667,0.858891,-0.044396,-2.607807,-1.949881,4.690163,-1.405761,0.844214,-3.134483,-4.921515,-3.610411,1.02679,1.560698,4.222426,4.112491,-0.603471,-1.697478,-3.825252,-2.628891,-1.190712,303.79
292,1.871703,3.550817,2.161546,2.277966,0.028919,-2.497545,3.051502,0.876707,4.548569,4.327322,3.811843,-0.727127,-0.223813,4.18469,-2.612718,0.217247,-4.879168,4.701847,-3.067422,0.014193,2.849701,-0.029587,4.039793,-4.985351,2.140148,-3.568902,0.394682,2.416074,62.33
293,2.212624,3.742,2.438975,1.778815,3.156408,3.130489,-2.776467,0.947252,-3.402991,-1.800723,3.3914,-0.073983,-1.150352,-0.411851,4.768518,-0.256814,-3.882865,4.162988,-2.762613,-3.412892,-2.721814,4.786646,3.41928,-3.781179,4.00431,0.589882,3.142421,-2.309741,139.01
294,-2.079386,-1.628193,2.115859,-0.491819,-4.213596,0.397948,4.864994,-1.15109,-4.866179,-3.706852,-3.875972,3.541957,-0.192821,-4.997964,0.462404,-1.075524,0.820812,-4.552527,0.215419,-4.727484,-1.938704,2.617945,-4.707035,-4.171399,-0.212357,0.55213,4.843327,-2.229909,454.59
295,2.748828,1.191013,-0.854459,-0.213012,2.697332,4.819727,-3.977612,-3.692926,4.007655,0.076264,0.138396,-4.912652,-4.545954,3.111164,-1.322189,0.875129,-2.776997,-4.878679,3.555007,1.031082,-2.807988,-4.384883,2.486377,3.930535,1.863889,-2.429238,1.945866,-1.561496,240.83
296,0.135449,1.858223,-1.523767,1.002482,-0.185807,-2.136095,1.732896,-4.03584,-2.10494,3.737212,1.201728,2.711635,2.070098,0.634839,-1.417459,-3.358553,-2.396942,2.833055,2.011272,-1.606423,-1.470812,2.744356,2.837982,-0.794864,4.643701,-4.791179,-0.676202,4.446186,469.46
297,1.205825,0.826838,1.702627,-2.542081,3.438349,-0.336375,-0.344045,-3.708504,-4.729986,3.611371,1.47583,2.416066,-4.282778,1.937741,-3.128301,2.011652,-0.654865,3.290666,-2.617515,-1.091352,-0.676929,4.090055,-3.172471,-4.071447,2.775531,4.261606,1.863138,0.308548,47.03
298,3.48597,-2.726993,3.977862,-1.099291,-1.638711,0.013227,1.77615,-2.504588,1.051835,1.800422,-1.463252,-4.733465,2.370895,-3.565678,0.48795,-1.588466,0.062031,-1.764067,-0.362836,-2.857007,-4.71487,-4.866063,2.189191,3.554688,-2.56825,-0.000123,3.16379,-0.416606,6.23
299,-1.188559,-3.673856,2.927468,-2.416914,0.523621,2.590073,2.013314,-3.38383,-0.172186,4.624192,-1.428316,1.255139,2.984008,-4.187256,2.331987,-0.803691,-3.996401,-3.009389,4.105432,1.207714,-2.629625,2.475921,-1.558412,-2.985293,-0.704601,0.519465,4.800122,-1.867257,466.47
300,4.595636,-2.359569,-1.501096,1.446902,-0.11529,2.525554,4.474727,0.387585,3.399976,3.106604,-3.815403,-4.977255,1.127511,0.976508,0.24772,0.330816,-3.161516,0.266489,-3.521211,0.631023,0.50741,2.608628,4.6073,-3.991933,-1.273642,-4.351038,3.342797,-2.154751,408.48
301,-3.13278,-4.54167,-1.123677,2.051597,-3.484068,-4.748257,-2.0473,-3.737509,-4.658045,-3.775065,-1.580504,3.759518,4.163298,-0.253161,-1.066428,0.19343,-0.543225,-2.183041,1.807493,-1.74177,2.603553,3.623204,3.811586,2.330632,2.365719,-4.933042,3.707978,4.975256,48.9
302,4.113091,1.466801,-4.028683,-4.827551,-4.640771,3.836366,-0.070084,-0.741899,-4.181761,-2.670614,4.879698,-4.819057,-2.856125,0.480269,1.508088,-0.376317,3.586609,-0.763192,-3.670419,3.094703,-2.986274,4.947519,3.25283,3.974068,-3.496927,-3.627389,3.669456,4.132221,261.73
303,-4.570135,-0.192331,3.386726,2.407338,-3.487611,-0.569744,0.554909,-0.708777,-4.006632,1.042566,-0.058306,-1.736949,0.662556,1.554956,-1.205134,0.936462,-1.412757,1.749572,2.692437,-1.46002,-4.173664,-2.202582,-0.316837,-4.492162,2.788121,-1.74815,-1.62292,2.029311,347.07
304,-3.648615,-4.131792,1.961261,4.147692,3.596924,2.372665,4.274691,1.512412,2.806691,0.192598,1.550853,-1.415862,0.341881,1.458255,4.006829,3.550924,2.09038,4.836982,4.646479,-3.360156,-1.341685,-3.653478,-1.496709,1.104713,4.134414,-0.267039,-0.678032,4.20328,2.94
305,-3.63009,-0.266559,-3.154415,-4.746211,-1.828804,1.105481,-3.605203,2.929567,0.405528,-0.358909,-4.677573,-2.627343,-3.477004,-0.976021,1.328934,-0.065175,-2.026443,0.910127,0.516548,-4.875417,-1.911241,-2.534395,4.79588,-0.097504,3.101394,-3.156672,-1.107146,-4.220693,434.63
306,-2.546165,-0.593862,-1.814803,-4.407519,3.976188,-1.952716,0.829721,1.825839,3.717989,1.994333,3.229077,4.645815,-4.758225,-4.658514,-3.390413,-4.69176,2.893263,1.539231,3.098244,-2.352694,-3.170941,-4.48061,-1.059589,-0.190109,-1.174862,-1.037666,1.178271,-4.89301,382.41
307,1.247028,1.410152,-3.867935,4.66624,-3.437372,2.59228,-2.986091,-2.794025,-1.253124,4.515227,3.555578,3.84548,2.35673,-2.943686,0.242095,-4.600871,1.823479,-2.079046,-4.502407,3.4436,-0.440481,3.534779,-0.056147,0.109105,1.163843,-2.619276,-3.401874,-3.690674,254.6
308,0.594475,2.63311,-2.965694,2.639719,-4.457318,-0.194058,0.493949,3.392909,2.373202,-0.798596,3.450856,-1.671716,0.36982,4.874303,4.977826,-3.907848,3.369394,-4.895128,4.558137,3.612219,3.439895,-3.149365,-1.685084,3.507095,-1.391983,2.159261,3.366762,3.5142,163.48
309,1.156321,4.675021,-0.951108,-3.620704,4.685656,-2.545347,0.812829,-1.476578,-4.978642,2.939511,-1.550696,-1.149013,-0.284594,3.692695,4.101062,-2.683273,4.409888,3.331631,-3.524528,-4.425197,-3.189554,-1.068434,-0.974804,-3.205202,-1.869,4.240548,1.18823,4.945587,116.48
310,1.958393,3.884224,-0.93063,2.315198,-4.312491,1.810033,-4.895924,4.502755,-3.370345,-0.259564,-3.876497,-3.453474,4.246188,0.529413,2.739416,-2.626503,-4.192592,3.205447,0.726816,2.593146,-2.265866,3.404247,2.911111,-0.821036,-1.319531,3.971715,-2.775669,2.950159,259.32
311,0.272257,-2.720376,0.887831,2.310204,1.419669,1.241422,0.544363,-4.723765,-4.934088,-4.842552,2.063757,3.586693,-2.322606,3.687737,0.682203,2.241923,0.624073,-0.988802,-0.174089,2.217672,2.34144,4.843636,2.190863,1.456826,-0.4431,-2.599286,3.583599,3.609393,423.28
312,1.489814,0.899852,1.721645,-0.446257,0.637464,-0.741102,-3.771453,-2.483419,-2.823576,1.404781,-3.059833,2.822449,-4.37124,2.831753,4.019807,-1.198478,-4.674885,0.661953,4.555681,1.706841,3.882462,0.418621,3.525921,-1.068021,4.582167,-3.749881,-1.019525,2.224361,106.87
313,4.471946,1.403071,-3.0804,1.20969,3.232635,4.673342,3.736967,1.795432,2.523831,2.184691,-0.014885,-3.403314,1.656105,-2.367108,1.765221,2.095207,4.088793,-2.588151,-0.693049,-4.097109,0.245493,3.689901,2.1111,4.356697,-3.643662,-2.053726,-0.518555,1.304886,53.93
314,4.113647,3.251534,-1.700947,-1.52996,1.344197,-2.6379,-2.00151,4.655704,-3.810898,-3.086791,-1.860521,1.604447,0.813707,4.587082,0.11627,-3.90281,3.547431,-3.769662,-3.276065,-0.187975,-2.472763,4.194507,3.833399,4.382953,-3.406445,0.613405,0.819929,2.440001,228.58
315,-0.171658,1.859807,-0.808886,-0.615049,-2.648183,3.017126,-0.752187,4.645308,3.73846,-2.140761,-0.161652,0.524721,-4.92253,0.985827,-4.961892,1.18389,4.461991,1.253219,3.049455,-3.7231,4.268137,-1.175922,0.235855,-1.500167,-3.984934,4.779159,2.42529,1.675285,494.64
316,-4.710657,4.839733,1.201542,2.941621,-3.876356,-1.926149,1.093888,-2.478714,0.078009,-2.938229,1.09226,4.102354,-2.638354,-0.21492,0.280593,3.158185,-4.983513,2.962914,3.498283,0.833826,3.996311,0.532072,-0.339058,-0.96645,-4.054601,-2.942796,-0.254033,0.0558,124.7
317,-0.021587,-2.29496,0.414351,-3.950507,-2.733912,0.569512,-3.987416,-4.412344,0.729513,2.694726,-1.022058,0.621066,-0.82056,3.914851,-3.872318,-0.611892,4.605484,0.845226,-3.983471,-4.178789,0.142848,1.128288,0.224939,0.148626,-2.825883,-0.855913,0.331768,-0.183788,313.17
318,-4.509454,-2.081091,2.416603,3.168675,3.57319,-3.831848,-1.903249,2.63251,-4.086629,2.282065,-3.713301,1.962705,-3.576028,-4.030627,1.40293,-1.507329,-0.465477,-0.831346,-4.291195,0.252877,0.937399,3.153245,2.832909,-4.309804,0.951919,-0.499607,4.956123,2.04628,361.42
319,-0.229596,0.472354,2.782218,3.00357,2.271924,-0.122908,3.628428,1.321224,2.950438,-4.333362,-1.209274,-1.715386,0.341636,-1.016044,-0.892686,-1.733987,-0.828331,-4.938351,0.3853,-1.07408,-4.209122,-0.459913,3.373355,2.135729,4.04022,-1.687948,0.212608,3.263014,164.39
320,4.75716,-2.002359,-1.417665,4.135403,-2.783819,-1.44532,4.461632,-1.94977,0.918605,-3.846018,-0.983897,4.095803,1.606273,3.760958,-4.80626,-4.211249,0.143191,-2.349337,4.507683,-1.949072,-1.764664,0.901935,-0.392285,1.384789,3.082027,4.688732,-4.316254,0.985074,83.7
321,-0.657925,3.777409,2.353693,1.804386,-2.516053,-2.369924,-0.457865,2.882011,-4.48238,-3.958168,-4.596849,-3.971596,3.293198,3.819677,2.116693,-3.735176,2.759472,1.059845,1.40806,2.354372,0.979919,-3.510773,-3.646083,-3.478335,-2.640987,2.529146,4.253326,-1.329272,385.39
322,1.054486,-4.15774,-4.182824,-4.141176,-3.895956,-4.671525,-4.369063,2.453834,1.750776,-4.321385,0.341067,2.544583,4.285646,-4.160735,3.532664,3.852206,4.696718,-0.576875,2.808141,-3.487523,4.385817,4.081538,-2.638902,-2.258525,-4.363434,-4.157091,0.636769,3.503258,255.05
323,-2.056493,-0.716732,4.818754,-2.088074,4.121006,-3.770182,2.615291,-4.804372,-3.177485,-1.633756,-4.962088,-0.169278,0.109519,-3.286172,1.66971,3.00722,-3.242759,0.665308,0.195943,-3.642641,-0.96779,4.990326,-0.666693,-1.440855,1.6466,3.16183,3.169889,2.684117,323.03
324,-0.454992,0.296168,4.811642,-3.489002,2.451153,-1.453892,4.586818,4.886528,0.131688,-1.130188,3.835389,2.540969,-1.789534,-3.753818,-3.779239,-1.060424,-1.122241,4.975264,-3.841401,1.966274,4.683855,-4.709419,3.719897,-3.934626,4.607163,-4.097969,1.570151,-4.555625,55.36
325,-1.417619,2.151297,-3.070071,0.6005,-2.117096,-0.23814,3.072494,-3.75938,4.278908,1.358072,-2.508484,4.133554,1.661154,2.372337,-0.19909,3.784453,-1.924141,0.342392,-0.941454,-3.457512,-2.162769,-3.659657,4.728363,3.047281,-4.605338,-0.934214,1.098485,1.50541,328.39
326,0.749875,-2.860954,-0.735024,3.357531,-0.171209,0.982392,-3.151418,-2.35486,-2.397112,-0.042487,-1.270529,-4.721348,1.381217,-0.461559,2.667846,1.519364,4.400905,4.524269,-0.356145,4.8174,3.169906,1.551933,0.505643,-3.134243,-0.059147,-3.673985,4.759842,3.547557,46.71
327,4.982433,3.018414,-2.097393,-2.490458,-1.386585,-2.046832,0.354555,2.437193,-3.977013,-0.815364,-4.081432,-2.821705,-1.577185,-2.463959,-2.646273,-4.683034,-3.167069,-2.189661,-4.839693,2.942705,-0.000431,-3.903121,0.46244,-4.153765,-2.025112,4.839185,3.947489,-4.160101,270.6
328,4.787829,2.22677,2.088989,3.618063,4.957895,-1.448286,0.864932,0.891172,1.00267,-3.413291,-0.275686,4.66447,3.998389,2.391018,3.829133,1.600348,4.63668,-3.945369,0.298987,-0.52771,-0.025839,4.569856,1.775265,-4.089392,1.611701,-3.533591,1.248876,4.850107,191.54
329,2.773153,-2.335008,2.610778,0.189284,3.623579,0.667724,-1.66762,1.167008,-2.657008,0.583979,4.486623,-2.631516,4.020368,0.083239,-3.967653,4.654228,4.285109,-1.649565,-3.049045,4.624123,1.573691,1.400713,4.766021,1.48424,-4.745598,-4.93598,-2.234186,0.593491,427.52
330,3.818346,-0.143992,-4.620002,-2.988339,-4.243642,2.342314,0.126748,-2.410474,3.318535,-3.506707,-3.679959,1.393953,2.276558,0.649996,-2.582862,-1.118537,0.036989,-2.906968,-1.026552,4.965905,-2.487379,-2.50507,3.216686,-1.488257,-0.650936,0.894067,-0.94792,1.149161,434.68
331,-1.645953,-4.572179,-2.085523,-4.120035,-0.821108,-0.575251,3.30736,1.143923,0.256777,-2.141039,2.922247,0.280447,-0.062856,-2.024107,-1.265262,0.635826,-0.854542,3.045503,-0.593669,-4.639658,4.967213,-0.222541,-0.083193,1.906848,-3.58626,-1.069169,-3.725383,-4.668106,344.24
332,0.001116,2.560826,-1.166581,2.387815,3.541426,2.809768,-1.766072,-4.805934,-1.431939,-1.661121,2.564101,2.093264,2.510096,-0.876636,4.922968,-1.356689,4.204328,-4.973129,-0.398078,-4.40414,1.694531,2.22122,-0.707678,-4.720966,3.851403,2.295765,-3.035383,4.150289,193.64
333,0.026057,-4.316985,1.22983,0.704617,1.108423,-2.97676,-1.061998,2.376071,-0.16404,0.300219,3.157203,-1.068931,3.959254,-3.079288,2.178934,-3.850655,-3.108069,0.802651,1.366352,-2.070098,1.39262,0.527334,2.514458,2.08196,-2.072705,4.025737,1.293701,2.9365,82.95
334,3.529707,3.486307,0.285849,-3.284796,1.079079,4.480332,-3.302015,-2.034599,-2.060087,2.78771,-2.600467,-3.25662,-1.343493,-0.140059,4.486062,-3.576476,-4.429722,1.131842,-3.736007,-0.146477,-2.983853,0.287497,3.878862,4.505948,-3.548791,4.640531,-0.656191,-2.616972,183.35
335,1.006484,4.185466,-3.500739,3.052903,3.420772,-3.204379,2.835328,-4.581477,-4.932292,-3.110071,1.644862,-4.675271,0.380142,-1.689822,-0.454716,0.021561,-1.499451,1.998672,-0.697605,0.574734,-1.681671,-0.208878,-3.824929,1.693567,3.563446,2.429374,-3.368119,3.401255,131.65
336,2.054226,-1.363903,-3.672743,-2.735746,2.67857,0.123674,-1.37483,4.765351,-1.976471,2.734096,-0.583617,-0.691592,4.992047,-0.628127,-4.459716,-0.163959,4.36855,-4.879252,2.467975,3.984369,2.360062,-1.878378,3.642995,-3.552372,1.843773,-4.990659,2.015549,2.557151,190.43
337,4.680344,2.408967,4.919679,-2.51638,3.88625,-1.558439,-4.983201,-3.489653,-0.241037,-4.559285,3.134055,-2.417254,1.493653,-0.87108,2.692215,1.529457,4.412185,0.601551,4.214242,0.385612,1.27958,-2.007886,-3.815695,1.532363,-1.376531,-2.198586,-2.881045,2.170143,459.77
338,4.468398,-4.6266,2.419531,2.020264,4.927086,2.24277,-0.00192,-3.37605,-2.063486,3.923936,3.144676,-2.539463,-4.272494,-0.375209,2.779312,-1.531741,2.826101,-2.581015,-0.505673,0.90965,-1.137666,4.825529,1.797339,-2.890975,0.666009,-4.547222,2.591699,2.659265,161.31
339,-3.773167,1.53683,2.644239,4.912329,3.422882,-3.847105,3.020081,2.471005,1.241798,4.24359,-3.416266,2.798389,4.913214,-1.551127,0.68929,-1.758897,2.21073,-1.625173,0.430373,0.341919,-3.015672,2.560573,0.496223,3.11567,-1.404023,-4.264193,3.866551,-0.247559,226.88
340,-0.580585,-1.797849,-4.024242,-0.402881,1.297993,-2.750795,4.853552,4.039172,-0.691353,2.097584,2.352761,0.119475,-0.870652,-1.40903,4.206841,3.992573,-2.061506,-3.905315,-0.189033,-1.90998,-4.33656,3.314794,-3.083681,3.431796,-3.74236,-4.062934,-2.037119,0.49012,327.08
341,4.630344,1.978298,-1.643257,4.737783,3.36776,2.3351,1.242407,-4.559466,-2.990588,0.683429,3.554891,2.27925,1.726954,2.862451,-0.0928,-2.149728,-3.844794,0.507725,-0.657186,-2.201699,1.418555,4.626979,-3.472439,-1.894415,4.003354,-4.307914,0.909871,2.72016,74.75
